s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.7571,0.3889,0.6,0.5,0.0377,0.8,4.25,0.066,0.5817,0,0.5343,0.7571,0.3889,0.6,0.5,0.0,0.8,1.0,0.066,1.0,True,0.5343
0.3023,0.5,0.4,0.95,3.3077,1.6667,0.1163,0.5,0.0,1,-0.0535,0.0233,0.5,0.4,0.95,43.0,1.6667,0.1163,6.5,0.0336,False,-0.0535
0.1818,0.0714,0.4,0.9,13.0,1.1667,0.1346,2.125,0.0,2,-1.2591,0.0,0.0714,0.4,0.9,1.0,1.1667,0.1346,1.0,-0.057,True,-1.2591
0.3621,0.4375,0.65,0.6,0.1429,2.0,3.8333,0.3095,1.0,0,0.0,0.3621,0.4375,0.65,0.6,0.1429,2.0,3.8333,0.3095,1.0,False,0.0
0.1277,0.2692,0.3,0.95,7.5,1.3333,0.1333,1.5833,0.0,2,-0.0319,0.0213,0.2692,0.3,0.95,45.0,1.3333,0.1333,9.5,0.0449,False,-0.0319
0.7368,0.697,0.55,0.75,0.4762,1.1429,0.525,0.0595,0.3222,0,0.0053,0.5614,0.697,0.55,0.75,0.2812,1.1429,1.1667,0.0781,0.7944,False,0.0053
0.0435,0.05,0.5,0.95,33.5,2.0,0.0896,6.25,0.0,2,-1.0848,0.0,0.05,0.5,0.95,1.0,2.0,0.0896,1.0,-0.0392,True,-1.0848
0.8519,0.4878,0.5,0.8,0.1087,1.0,2.5,0.1196,0.3342,0,-0.0333,0.7407,0.4878,0.5,0.8,0.125,1.0,2.5,0.1375,0.5211,False,-0.0437
0.3818,0.4545,0.75,0.6,0.9048,0.9,0.4474,0.2619,0.0735,0,0.0055,0.3818,0.4545,0.75,0.6,0.8571,0.9,0.4722,0.2619,0.0978,False,0.0314
0.8431,0.8235,0.85,0.65,0.1628,0.7778,1.9286,0.1512,0.0,0,0.7088,0.8235,0.8235,0.85,0.65,0.0,0.7778,1.0,0.1548,0.6283,True,0.7088
0.2381,0.4,0.45,0.95,1.8667,2.0,0.25,0.5,0.0,1,-1.0714,0.0,0.4,0.45,0.95,1.0,2.0,0.25,1.0,0.0253,True,-1.0714
0.898,0.95,0.8,0.5,0.6136,1.0,0.4259,0.125,0.0,0,0.0612,0.8776,0.95,0.8,0.5,0.3721,1.0,0.7188,0.1279,0.4776,False,0.0612
0.2449,0.64,0.3,0.95,3.5833,1.3333,0.1163,0.625,0.1309,1,-0.0122,0.1224,0.64,0.3,0.95,7.1667,1.3333,0.1163,1.25,0.2159,False,-0.0491
0.4098,0.4048,0.75,0.55,1.04,0.6667,0.5192,0.22,0.5927,0,0.0148,0.2951,0.4048,0.75,0.55,0.8889,0.6667,0.8438,0.3056,0.8965,False,0.0148
0.4384,0.6087,0.6,0.75,0.25,1.0,1.4375,0.2031,0.0,0,0.5575,0.4247,0.6087,0.6,0.75,0.0,1.0,1.0,0.2097,0.631,True,0.5575
0.5,0.5385,0.45,0.95,2.0,3.0,0.2188,0.4688,0.0,1,-1.15,0.0,0.5385,0.45,0.95,1.0,3.0,0.2188,1.0,0.0444,True,-1.15
0.48,0.5581,0.6,0.7,0.2917,1.0,1.7857,0.1875,0.0,0,0.0,0.48,0.5581,0.6,0.7,0.2917,1.0,1.7857,0.1875,0.167,False,-0.0057
0.05,0.0667,0.35,0.9,24.0,4.0,0.2083,11.5,0.0,2,-1.105,0.0,0.0667,0.35,0.9,1.0,4.0,0.2083,1.0,0.0375,True,-1.105
0.7971,0.4167,0.65,0.65,0.1818,1.1111,0.85,0.0455,0.1137,0,0.013,0.7971,0.4167,0.65,0.65,0.1273,1.1111,1.2143,0.0455,0.3847,False,0.013
0.5294,0.2692,0.55,0.95,1.4815,3.0,0.175,0.2407,0.0,1,-0.0588,0.1569,0.2692,0.55,0.95,5.0,3.0,0.175,0.8125,0.0176,False,-1.0832
0.4259,0.9,0.5,0.7,0.913,1.25,0.5476,0.2391,0.0,0,0.0056,0.4259,0.9,0.5,0.7,0.8696,1.25,0.575,0.2391,0.1842,False,0.165
0.2951,0.1818,0.35,0.9,2.1111,1.375,0.1842,0.5278,0.2317,1,-0.0295,0.0984,0.1818,0.35,0.9,6.3333,1.375,0.1842,1.5833,0.3242,False,-1.0331
0.5417,0.5,0.6,0.65,0.5385,0.75,0.4048,0.1667,0.0,0,0.0042,0.5417,0.5,0.6,0.65,0.5128,0.75,0.425,0.1667,0.0965,False,-0.016
0.4375,0.2,0.55,0.65,0.4857,0.9,0.5588,0.1286,0.5376,0,0.0413,0.425,0.2,0.55,0.65,0.1471,0.9,1.9,0.1324,1.0,False,0.0092
0.0667,0.0,0.4,0.95,9.5,1.5,0.1842,2.375,0.0429,2,-1.105,0.0,0.0,0.4,0.95,1.0,1.5,0.1842,1.0,0.0133,True,-1.105
0.0333,0.0667,0.3,0.95,21.0,1.5556,0.1429,4.75,0.0,2,0.2,0.0333,0.0667,0.3,0.95,21.0,1.5556,0.1429,4.75,0.098,True,0.2
0.5942,0.7368,0.65,0.6,0.7805,0.6,0.3594,0.1098,0.0,0,-0.0043,0.5797,0.7368,0.65,0.6,0.8,0.6,0.3594,0.1125,-0.0088,False,0.5728
0.1385,0.1389,0.55,0.8,2.1111,1.375,0.2632,0.9444,0.0972,2,0.2,0.1385,0.1389,0.55,0.8,2.1111,1.375,0.2632,0.9444,0.2382,True,0.2
0.3864,0.6818,0.8,0.65,1.2353,3.0,0.4524,0.2059,0.0,0,0.2386,0.3864,0.6818,0.8,0.65,0.4706,3.0,1.1875,0.2059,0.5292,False,0.4286
0.9273,0.4118,0.65,0.8,0.0784,0.7778,2.875,0.1078,0.7,0,-0.0218,0.8,0.4118,0.65,0.8,0.0227,0.7778,11.5,0.125,1.0,False,-0.0218
0.4615,0.9545,0.35,0.95,1.9167,1.0,0.1304,0.3542,0.0,1,-0.0231,0.2308,0.9545,0.35,0.95,3.8333,1.0,0.1304,0.7083,0.0561,False,0.1669
0.1395,0.1905,0.55,0.75,4.8333,1.0,0.1724,1.25,0.1153,2,0.2,0.1395,0.1905,0.55,0.75,4.8333,1.0,0.1724,1.25,0.241,True,0.2
0.8182,0.8936,0.8,0.5,0.2778,0.8889,1.05,0.1528,0.0,0,0.0477,0.8182,0.8936,0.8,0.5,0.0833,0.8889,3.5,0.1528,0.5279,False,0.0477
0.8,0.5161,0.6,0.65,0.25,1.3333,1.25,0.1375,0.2913,0,0.554,0.68,0.5161,0.6,0.65,0.0,1.3333,1.0,0.1618,0.9589,True,0.554
0.3659,0.4643,0.35,0.95,1.8,1.0,0.2593,0.5,0.0,1,-0.0439,0.0976,0.4643,0.35,0.95,6.75,1.0,0.2593,1.875,0.0321,False,-1.119
0.5102,0.52,0.75,0.45,0.16,1.1111,3.625,0.18,0.8721,0,-0.0061,0.4694,0.52,0.75,0.45,0.1304,1.1111,4.8333,0.1957,1.0,False,-0.0061
0.3429,0.3333,0.35,0.85,5.0833,1.0,0.0984,0.7083,0.0071,1,0.0257,0.3143,0.3333,0.35,0.85,5.5455,1.0,0.0984,0.7727,0.0056,False,0.0583
0.2121,0.45,0.4,0.95,2.7857,2.0,0.1282,0.5357,0.0,1,-0.0288,0.0455,0.45,0.4,0.95,13.0,2.0,0.1282,2.5,0.0718,False,-0.0288
0.931,0.5714,0.7,0.7,0.1667,1.0,1.2778,0.0833,0.0,0,0.0,0.931,0.5714,0.7,0.7,0.1667,1.0,1.2778,0.0833,0.0947,False,0.5577
0.16,0.1034,0.35,0.95,12.5,2.0,0.1,2.375,0.0,2,0.2,0.16,0.1034,0.35,0.95,12.5,2.0,0.1,2.375,0.0548,True,0.2
0.2593,0.449,0.7,0.6,1.2857,1.3333,0.5833,0.3214,0.157,0,0.1056,0.2593,0.449,0.7,0.6,1.2143,1.3333,0.6176,0.3214,0.2873,False,0.1056
0.5672,0.4118,0.35,0.95,0.8158,1.6,0.1935,0.25,0.0,1,0.0343,0.4925,0.4118,0.35,0.95,0.9394,1.6,0.1935,0.2879,0.0527,False,0.1206
0.4091,0.3846,0.75,0.65,0.5926,0.75,0.8438,0.2407,0.2659,0,0.2182,0.4091,0.3846,0.75,0.65,0.037,0.75,13.5,0.2407,0.8824,False,0.2182
0.3514,0.7222,0.35,0.75,1.3846,1.0,0.2778,0.5,0.1697,1,0.027,0.3243,0.7222,0.35,0.75,1.5,1.0,0.2778,0.5417,0.3111,False,-0.9545
0.3125,0.4706,0.4,0.8,1.15,1.0,0.2609,0.475,0.0,1,0.0312,0.3125,0.4706,0.4,0.8,1.15,1.0,0.2609,0.475,0.135,False,0.009
0.0889,0.2727,0.55,0.7,0.5,0.8333,5.75,1.125,1.0,2,0.2,0.0889,0.2727,0.55,0.7,0.5,0.8333,5.75,1.125,1.0,True,0.2
0.3913,0.5357,0.7,0.45,0.3333,1.0,2.4167,0.3056,0.1321,0,0.5587,0.3913,0.5357,0.7,0.45,0.0,1.0,1.0,0.3056,0.664,True,0.5587
0.0625,0.0714,0.4,0.95,26.5,3.0,0.1321,4.75,0.0,2,-1.0844,0.0,0.0714,0.4,0.95,1.0,3.0,0.1321,1.0,-0.062,True,-1.0844
0.5,0.4231,0.75,0.65,0.76,0.6,0.7632,0.22,1.0,0,0.048,0.4,0.4231,0.75,0.65,0.3,0.6,2.4167,0.275,1.0,False,0.048
0.3966,0.76,0.4,0.85,1.6522,1.125,0.1842,0.413,0.0,1,-0.0328,0.1552,0.76,0.4,0.85,4.2222,1.125,0.1842,1.0556,0.0971,False,-0.059
0.4091,0.7234,0.7,0.45,1.4444,2.0,0.3269,0.3056,0.0,0,-0.0273,0.3182,0.7234,0.7,0.45,1.8571,2.0,0.3269,0.3929,0.108,False,-0.0321
0.0222,0.2,0.4,0.9,42.0,1.4,0.119,7.5,0.0,2,0.2,0.0222,0.2,0.4,0.9,42.0,1.4,0.119,7.5,0.0772,True,0.2
0.6,0.6667,0.4,0.95,0.9487,1.0,0.1351,0.2436,0.0,1,0.0092,0.4308,0.6667,0.4,0.95,1.3214,1.0,0.1351,0.3393,0.1304,False,-1.0285
0.0345,0.1818,0.4,0.95,31.0,2.0,0.1613,10.5,0.0,2,0.2,0.0345,0.1818,0.4,0.95,31.0,2.0,0.1613,10.5,0.0791,True,0.2
0.5634,0.4167,0.75,0.7,0.3,1.25,0.9583,0.0875,0.8066,0,0.5592,0.5634,0.4167,0.75,0.7,0.0,1.25,1.0,0.0875,1.0,True,0.5592
0.8413,0.55,0.7,0.5,0.5283,0.3333,0.4107,0.1038,0.4459,0,-0.0571,0.6349,0.55,0.7,0.5,0.675,0.3333,0.4259,0.1375,0.4926,False,0.4857
0.2791,0.2857,0.45,0.95,2.1667,1.5,0.1923,0.625,0.1734,1,-0.0209,0.1163,0.2857,0.45,0.95,5.2,1.5,0.1923,1.5,0.2596,False,-0.0209
0.1786,0.2917,0.25,0.95,9.6,1.6667,0.1458,2.5,0.0,2,0.2,0.1786,0.2917,0.25,0.95,9.6,1.6667,0.1458,2.5,0.0998,True,0.2
0.2353,0.7353,0.3,0.95,2.875,1.0,0.1522,0.5312,0.044,1,0.0059,0.1765,0.7353,0.3,0.95,3.8333,1.0,0.1522,0.7083,0.1101,False,-0.9818
0.7971,0.5882,0.65,0.65,0.3455,1.2857,0.5526,0.1182,0.0,0,-0.0304,0.6957,0.5882,0.65,0.65,0.3958,1.2857,0.5526,0.1354,-0.01,False,0.4859
0.6047,0.9677,0.75,0.55,0.1154,0.6667,3.8333,0.1731,0.0,0,0.5279,0.6047,0.9677,0.75,0.55,0.0,0.6667,1.0,0.1731,0.4695,True,0.5279
0.0952,0.0,0.25,0.95,16.0,2.0,0.0781,2.375,-0.0196,2,-0.0143,0.0476,0.0,0.25,0.95,32.0,2.0,0.0781,4.75,-0.0642,False,-0.0143
0.2273,0.375,0.4,0.95,1.8,1.4286,0.2593,0.5,0.0,1,0.0091,0.1818,0.375,0.4,0.95,2.25,1.4286,0.2593,0.625,0.0718,False,0.1991
0.1803,0.2,0.35,0.8,4.4545,1.2222,0.102,0.8636,-0.0252,2,-0.0295,0.082,0.2,0.35,0.8,9.8,1.2222,0.102,1.9,-0.0575,False,-0.0295
0.3125,0.5652,0.55,0.8,1.0667,1.0,0.9062,0.2333,-0.037,0,0.0062,0.2917,0.5652,0.55,0.8,1.0,1.0,1.0357,0.25,0.1204,False,0.1962
0.3636,0.2857,0.5,0.85,2.3333,1.3333,0.2143,0.7083,0.0,1,0.0364,0.3636,0.2857,0.5,0.85,2.3333,1.3333,0.2143,0.7083,0.1155,False,0.045
0.4255,0.9375,0.55,0.95,1.85,1.6,0.1622,0.375,0.0,1,0.0106,0.3191,0.9375,0.55,0.95,2.4667,1.6,0.1622,0.5,0.1415,False,-1.0182
0.2381,0.125,0.45,0.95,6.8,1.5556,0.1765,2.3,0.0,2,-1.2,0.0,0.125,0.45,0.95,1.0,1.5556,0.1765,1.0,-0.0902,True,-1.2
0.9231,0.4898,0.75,0.55,0.4167,1.2857,0.54,0.075,0.1326,0,0.0,0.9231,0.4898,0.75,0.55,0.4167,1.2857,0.54,0.075,0.2583,False,0.0
0.9459,0.96,0.75,0.6,0.3571,1.0,0.54,0.0357,0.0,0,0.0162,0.9324,0.96,0.75,0.6,0.2899,1.0,0.675,0.0362,0.2873,False,0.0395
0.8545,0.28,0.65,0.45,0.234,1.0,1.1364,0.117,0.2986,0,0.0,0.8545,0.28,0.65,0.45,0.234,1.0,1.1364,0.117,0.4417,False,0.0
0.0909,0.0455,0.75,0.55,4.2857,1.25,0.3833,0.9286,0.6283,2,0.2,0.0909,0.0455,0.75,0.55,4.2857,1.25,0.3833,0.9286,0.6656,True,0.2
0.1064,0.6471,0.5,0.8,4.8,1.0,0.25,1.5,0.1045,2,0.2,0.1064,0.6471,0.5,0.8,4.8,1.0,0.25,1.5,0.1994,True,0.2
0.7903,1.0,0.8,0.55,0.1429,1.3333,1.7857,0.1327,0.0,0,0.4758,0.5806,1.0,0.8,0.55,0.0,1.3333,1.0,0.1806,0.503,True,0.4758
0.75,0.5957,0.7,0.75,0.386,0.5,0.5227,0.0789,0.7618,0,-0.0513,0.5789,0.5957,0.7,0.75,0.5,0.5,0.5227,0.1023,0.7553,False,-0.0513
0.1905,0.0,0.55,0.85,2.75,1.0,0.3182,1.0625,0.2779,2,0.2,0.1905,0.0,0.55,0.85,2.75,1.0,0.3182,1.0625,0.3865,True,0.2
0.6429,0.1,0.8,0.65,0.4074,3.0,1.2273,0.2407,0.4891,0,-0.0714,0.3571,0.1,0.8,0.65,0.6,3.0,1.5,0.4333,0.7551,False,0.5189
0.0462,0.4348,0.35,0.95,11.3333,1.3333,0.2059,3.1667,0.1028,2,0.2,0.0462,0.4348,0.35,0.95,11.3333,1.3333,0.2059,3.1667,0.201,True,0.2
0.3333,0.5758,0.4,0.75,2.65,3.0,0.1132,0.425,0.085,1,-0.0317,0.1167,0.5758,0.4,0.75,7.5714,3.0,0.1132,1.2143,0.105,False,0.144
0.1053,0.1923,0.25,0.95,8.5,1.5556,0.098,2.0833,0.0,2,0.2,0.1053,0.1923,0.25,0.95,8.5,1.5556,0.098,2.0833,0.0869,True,0.2
0.2656,0.0417,0.5,0.7,0.7647,0.75,0.8846,0.3235,0.4386,0,0.1047,0.1875,0.0417,0.5,0.7,0.5833,0.75,1.6429,0.4583,0.778,False,0.0557
0.2549,0.3043,0.5,0.75,2.2308,1.125,0.1724,0.5769,0.0,1,-1.0765,0.0,0.3043,0.5,0.75,1.0,1.125,0.1724,1.0,0.0458,True,-1.0765
0.5263,0.2917,0.35,0.95,3.1,1.125,0.0968,0.375,0.0329,1,0.0447,0.5,0.2917,0.35,0.95,3.2632,1.125,0.0968,0.3947,0.054,False,0.0447
0.4559,0.1,0.65,0.65,0.129,1.1111,3.125,0.1774,1.0,0,0.5265,0.4559,0.1,0.65,0.65,0.0,1.1111,1.0,0.1774,1.0,True,0.5265
0.4,0.1111,0.45,0.95,2.2857,1.4,0.1562,0.6071,0.0887,1,-1.1629,0.0,0.1111,0.45,0.95,1.0,1.4,0.1562,1.0,0.096,True,-1.1629
0.0833,0.2308,0.55,0.9,12.3333,4.0,0.1351,4.1667,0.0,2,0.2,0.0833,0.2308,0.55,0.9,12.3333,4.0,0.1351,4.1667,0.093,True,0.2
0.6154,0.16,0.65,0.65,0.1042,3.0,2.3,0.1146,0.1382,0,-0.05,0.4487,0.16,0.65,0.65,0.1429,3.0,2.3,0.1571,0.3251,False,-0.0573
0.537,0.3171,0.5,0.8,0.1379,1.0,3.125,0.1897,0.5211,0,-0.0056,0.5185,0.3171,0.5,0.8,0.1429,1.0,3.125,0.1964,0.7136,False,-0.0109
0.2,0.1667,0.35,0.95,10.25,1.2222,0.1463,3.125,0.0,2,-1.165,0.0,0.1667,0.35,0.95,1.0,1.2222,0.1463,1.0,0.0095,True,-1.165
0.4776,0.8913,0.75,0.55,0.25,1.1111,1.0625,0.0781,0.2669,0,0.5672,0.4627,0.8913,0.75,0.55,0.0,1.1111,1.0,0.0806,0.9242,True,0.5672
0.4058,0.56,0.6,0.8,1.1429,0.8,0.2656,0.125,0.1175,0,-0.0652,0.1884,0.56,0.6,0.8,2.4615,0.8,0.2656,0.2692,0.0107,False,-0.0926
0.3889,0.5333,0.35,0.9,3.3571,1.2857,0.1277,0.5357,0.0175,1,0.0389,0.3889,0.5333,0.35,0.9,3.3571,1.2857,0.1277,0.5357,0.1017,False,-0.9745
0.1429,0.0769,0.5,0.95,8.6667,1.2,0.1923,3.1667,0.0,2,0.2,0.1429,0.0769,0.5,0.95,8.6667,1.2,0.1923,3.1667,0.0995,True,0.2
0.3438,0.4545,0.45,0.95,1.9545,1.0,0.1163,0.4318,0.0427,1,0.025,0.3125,0.4545,0.45,0.95,2.15,1.0,0.1163,0.475,0.1533,False,0.0116
0.2097,0.4884,0.65,0.7,0.2308,1.0,4.1667,0.3462,0.4424,0,0.6387,0.1613,0.4884,0.65,0.7,0.0,1.0,1.0,0.45,0.9613,True,0.6387
0.4333,0.381,0.35,0.8,2.5385,1.1111,0.2121,0.5769,0.09,1,-0.0467,0.1333,0.381,0.35,0.8,8.25,1.1111,0.2121,1.875,0.155,False,-0.9943
0.6038,0.25,0.7,0.75,0.0625,1.0,7.25,0.1094,0.999,0,-0.0509,0.4151,0.25,0.7,0.75,0.0455,1.0,14.5,0.1591,1.0,False,-0.0509
0.0938,0.2143,0.35,0.95,14.3333,1.3,0.1628,2.8333,0.0,2,0.2,0.0938,0.2143,0.35,0.95,14.3333,1.3,0.1628,2.8333,0.0301,True,0.2
0.4928,0.85,0.3,0.8,0.7941,1.3333,0.2593,0.25,0.0,1,-0.0072,0.3043,0.85,0.3,0.8,1.2857,1.3333,0.2593,0.4048,0.1163,False,-0.0225
0.5333,0.4211,0.45,0.95,1.25,1.3,0.175,0.1719,0.0,1,-0.0367,0.2333,0.4211,0.45,0.95,2.8571,1.3,0.175,0.3929,0.01,False,-0.1115
0.1389,0.0526,0.3,0.95,10.4,1.25,0.1154,2.3,0.0,2,-1.175,0.0,0.0526,0.3,0.95,1.0,1.25,0.1154,1.0,-0.0764,True,-1.175
0.2903,0.9565,0.6,0.75,6.3333,1.0,0.0877,0.9444,0.0,1,0.029,0.2903,0.9565,0.6,0.75,6.3333,1.0,0.0877,0.9444,0.0054,False,0.219
0.6974,0.2857,0.55,0.65,0.0943,1.125,2.3,0.1038,0.357,0,0.5237,0.6974,0.2857,0.55,0.65,0.0,1.125,1.0,0.1038,0.8699,True,0.5237
0.6905,0.4815,0.7,0.7,0.3448,1.1111,1.05,0.1552,0.0,0,-0.1143,0.3095,0.4815,0.7,0.7,0.7692,1.1111,1.05,0.3462,-0.1114,False,-0.1143
0.1481,0.0,0.35,0.95,7.75,1.25,0.1935,2.875,0.0,2,-1.2667,0.0,0.0,0.35,0.95,1.0,1.25,0.1935,1.0,-0.0461,True,-1.2667
0.7736,0.5385,0.65,0.65,0.0488,0.6667,7.25,0.1098,1.0,0,0.0,0.7736,0.5385,0.65,0.65,0.0488,0.6667,7.25,0.1098,1.0,False,0.5395
0.0943,0.2632,0.45,0.9,11.2,1.2,0.0893,1.9,0.0,2,0.2,0.0943,0.2632,0.45,0.9,11.2,1.2,0.0893,1.9,-0.0125,True,0.2
0.8043,0.8378,0.7,0.55,0.4324,1.6667,0.7188,0.1216,0.0467,0,0.0065,0.587,0.8378,0.7,0.55,0.1852,1.6667,2.3,0.1667,0.5213,False,0.0251
0.4462,0.5333,0.25,0.95,1.9655,1.0,0.0877,0.2586,0.0847,1,0.04,0.4308,0.5333,0.25,0.95,2.0357,1.0,0.0877,0.2679,0.1579,False,0.04
0.2903,0.7895,0.35,0.9,1.7778,1.0,0.375,1.0556,0.0,1,0.029,0.2903,0.7895,0.35,0.9,1.7778,1.0,0.375,1.0556,0.1569,False,-1.013
0.4306,0.5417,0.7,0.6,0.3548,1.0,1.3182,0.1129,0.0,0,0.0292,0.4306,0.5417,0.7,0.6,0.129,1.0,3.625,0.1129,0.4305,False,0.0292
0.5714,0.76,0.4,0.85,1.125,2.0,0.1852,0.4375,0.0755,1,0.0071,0.4048,0.76,0.4,0.85,1.5882,2.0,0.1852,0.6176,0.1689,False,0.1378
0.9474,0.4889,0.65,0.65,0.3056,1.0,0.6136,0.0486,0.0,0,0.0039,0.9342,0.4889,0.65,0.65,0.2817,1.0,0.675,0.0493,0.1837,False,-0.051
0.434,0.4737,0.35,0.95,1.7391,1.75,0.125,0.413,0.0056,1,0.0094,0.3208,0.4737,0.35,0.95,2.3529,1.75,0.125,0.5588,0.0112,False,0.197
0.8871,0.68,0.75,0.55,0.4,1.0,0.6591,0.1,0.1537,0,0.0145,0.871,0.68,0.75,0.55,0.3333,1.0,0.8056,0.1019,0.2892,False,0.0145
0.1159,0.0732,0.55,0.65,4.125,1.0,0.3182,0.8125,0.1939,2,0.2,0.1159,0.0732,0.55,0.65,4.125,1.0,0.3182,0.8125,0.1991,True,0.2
0.1207,0.16,0.5,0.7,3.0,1.375,0.2857,1.2143,0.1295,2,0.2,0.1207,0.16,0.5,0.7,3.0,1.375,0.2857,1.2143,0.2434,True,0.2
0.2703,0.6053,0.3,0.95,4.2,2.0,0.119,0.55,0.0,1,-1.1378,0.0,0.6053,0.3,0.95,1.0,2.0,0.119,1.0,-0.0516,True,-1.1378
0.3333,0.6,0.45,0.85,2.2308,1.0,0.2069,0.5769,0.1155,1,-1.1077,0.0,0.6,0.45,0.85,1.0,1.0,0.2069,1.0,0.1771,True,-1.1077
0.1071,0.2353,0.3,0.95,11.3333,1.5,0.1471,2.8333,0.0,2,-1.15,0.0,0.2353,0.3,0.95,1.0,1.5,0.1471,1.0,-0.0652,True,-1.15
0.4884,0.8529,0.75,0.45,0.381,1.0,1.4375,0.1667,0.7027,0,-0.0419,0.3488,0.8529,0.75,0.45,0.5333,1.0,1.4375,0.2333,0.8516,False,-0.0419
0.1739,0.2,0.55,0.95,3.375,1.5714,0.2222,1.3125,0.0,2,-1.0587,0.0,0.2,0.55,0.95,1.0,1.5714,0.2222,1.0,0.0344,True,-1.0587
0.274,0.0645,0.65,0.8,0.55,1.0,1.1364,0.275,0.8236,0,-0.0493,0.0959,0.0645,0.65,0.8,1.4286,1.0,1.25,0.7857,1.0,False,-0.0493
0.8478,0.6087,0.55,0.8,0.9231,1.0,0.3194,0.0897,0.0,0,0.0587,0.7391,0.6087,0.55,0.8,0.6471,1.0,0.5227,0.1029,0.4655,False,0.1283
0.3881,0.1333,0.35,0.9,1.6154,1.25,0.1429,0.4038,0.1871,1,0.0388,0.3881,0.1333,0.35,0.9,1.6154,1.25,0.1429,0.4038,0.2919,False,0.0132
0.26,0.625,0.55,0.95,4.1538,1.5,0.1111,0.5,0.0,1,-0.046,0.02,0.625,0.55,0.95,54.0,1.5,0.1111,6.5,-0.0378,False,-0.046
0.0185,0.1053,0.3,0.95,31.0,1.2,0.2258,9.5,0.0,2,0.2,0.0185,0.1053,0.3,0.95,31.0,1.2,0.2258,9.5,0.0767,True,0.2
0.3548,0.7632,0.35,0.8,1.6364,1.2222,0.3889,0.8636,0.0,1,-0.0323,0.129,0.7632,0.35,0.8,4.5,1.2222,0.3889,2.375,0.0946,False,-0.02
0.2295,0.7556,0.6,0.7,0.0714,1.125,13.5,0.3214,0.5449,0,0.0,0.2295,0.7556,0.6,0.7,0.0714,1.125,13.5,0.3214,0.7852,False,-0.475
0.0678,0.0435,0.35,0.95,13.25,1.6667,0.1132,2.625,0.0,2,-1.0814,0.0,0.0435,0.35,0.95,1.0,1.6667,0.1132,1.0,0.0215,True,-1.0814
0.3611,0.8,0.5,0.95,1.3846,1.6,0.3889,0.5769,0.0,1,-0.0306,0.1389,0.8,0.5,0.95,3.6,1.6,0.3889,1.5,0.0966,False,-1.0993
1.0,0.5,0.65,0.55,0.2321,1.5,1.1154,0.0804,0.0,0,0.6446,0.75,0.5,0.65,0.55,0.0,1.5,1.0,0.1071,0.6168,True,0.6446
0.7375,0.2692,0.8,0.65,0.2373,1.2,0.6786,0.0932,0.4153,0,0.1462,0.575,0.2692,0.8,0.65,0.0435,1.2,4.75,0.1196,0.9649,False,0.1462
0.1364,0.2273,0.35,0.95,5.6667,1.0,0.1471,1.75,0.1727,2,-1.0818,0.0,0.2273,0.35,0.95,1.0,1.0,0.1471,1.0,0.2568,True,-1.0818
0.9333,0.5938,0.7,0.65,0.3286,1.4,0.5,0.0643,0.0,0,0.004,0.88,0.5938,0.7,0.65,0.2727,1.4,0.6389,0.0682,0.3444,False,0.4877
0.1887,0.6,0.35,0.75,3.4,1.25,0.1471,0.75,0.0,1,-0.0264,0.0377,0.6,0.35,0.75,17.0,1.25,0.1471,3.75,-0.0221,False,0.1636
0.1852,0.0,0.35,0.95,7.8,6.0,0.1795,1.9,0.0,2,-1.2,0.0,0.0,0.35,0.95,1.0,6.0,0.1795,1.0,-0.1329,True,-1.2
0.3913,0.5116,0.6,0.55,0.3889,1.1429,1.6429,0.1944,0.0,0,0.0261,0.3913,0.5116,0.6,0.55,0.1667,1.1429,3.8333,0.1944,0.3929,False,-0.9797
0.1818,0.2857,0.45,0.95,7.625,4.0,0.082,1.0625,0.0,2,-1.1636,0.0,0.2857,0.45,0.95,1.0,4.0,0.082,1.0,-0.1207,True,-1.1636
0.7895,0.0,0.7,0.75,0.6,1.0,0.4259,0.0778,0.3696,0,-0.0474,0.614,0.0,0.7,0.75,0.7429,1.0,0.4423,0.1,0.516,False,-0.0424
0.1053,0.16,0.55,0.95,5.8333,1.3333,0.1714,1.4167,0.0,2,-1.0421,0.0,0.16,0.55,0.95,1.0,1.3333,0.1714,1.0,0.064,True,-1.0421
0.3,0.871,0.3,0.95,4.75,1.0,0.0877,0.875,0.0,1,-0.03,0.1,0.871,0.3,0.95,14.25,1.0,0.0877,2.625,0.0,False,-0.03
0.1579,0.6786,0.35,0.95,4.1111,2.0,0.1351,1.0556,0.0211,2,-1.1,0.0,0.6786,0.35,0.95,1.0,2.0,0.1351,1.0,-0.0104,True,-1.1
0.1522,0.15,0.4,0.95,8.7143,1.1111,0.082,1.5,-0.0467,2,0.2,0.1522,0.15,0.4,0.95,8.7143,1.1111,0.082,1.5,-0.0739,True,0.2
0.1045,0.3143,0.35,0.95,6.2857,2.0,0.1136,0.7857,-0.1403,2,-0.0224,0.0299,0.3143,0.35,0.95,22.0,2.0,0.1136,2.75,-0.197,False,-0.0224
0.9444,0.625,0.6,0.6,0.1912,1.2,0.8846,0.0662,0.0,0,0.5583,0.9306,0.625,0.6,0.6,0.0,1.2,1.0,0.0672,0.7073,True,0.5583
