s0,s1,s2,s3,s4,s5,s6,s7,s8,action,reward,ns0,ns1,ns2,ns3,ns4,ns5,ns6,ns7,ns8,done,ret
0.9365,0.44,0.65,0.75,0.5932,2.75,0.4143,0.1271,0.0,0,-0.0905,0.6349,0.44,0.65,0.75,0.875,2.75,0.4143,0.1875,-0.3914,False,-0.0552
0.5085,0.2,0.25,0.8,1.5,3.0,0.1333,0.1833,-0.4229,1,-0.0153,0.3729,0.2,0.25,0.8,2.0455,3.0,0.1333,0.25,-0.4883,False,-0.0769
0.814,0.52,0.4,0.7,1.0571,1.2,0.1892,0.1286,0.7451,0,-0.007,0.7907,0.52,0.4,0.7,1.0882,1.2,0.1892,0.1324,0.2509,False,-1.0564
0.1212,0.72,0.45,0.95,16.0,1.6667,0.1406,3.125,0.0,2,-1.2273,0.0,0.72,0.45,0.95,1.0,1.6667,0.1406,1.0,-0.7409,True,-1.2273
0.5932,0.58,0.25,0.9,3.8571,1.8571,0.037,0.1857,-0.683,1,0.0144,0.5424,0.58,0.25,0.9,4.2188,1.8571,0.037,0.2031,-0.5745,False,0.0824
0.4118,0.64,0.75,0.6,1.2857,1.25,0.9167,0.6786,0.0,1,0.0206,0.4118,0.64,0.75,0.6,1.2857,1.25,0.9167,0.6786,-0.3465,False,-0.0046
0.8039,0.56,0.25,0.85,2.9268,2.0,0.05,0.1829,0.0,0,-0.1118,0.4314,0.56,0.25,0.85,5.4545,2.0,0.05,0.3409,-0.756,False,-0.1397
0.7059,0.68,0.55,0.6,0.5208,1.6667,0.54,0.1354,0.0,0,0.0088,0.7059,0.68,0.55,0.6,0.4792,1.6667,0.587,0.1354,0.7051,False,0.07
0.0732,0.52,0.3,0.95,18.0,1.2857,0.1296,3.8333,0.0,2,0.2,0.0732,0.52,0.3,0.95,18.0,1.2857,0.1296,3.8333,-0.6245,True,0.2
0.9677,0.9,0.75,0.65,0.2333,1.4286,1.1071,0.075,0.0,0,-0.0484,0.7419,0.9,0.75,0.65,0.2174,1.4286,1.55,0.0978,0.7711,False,0.4266
0.7586,0.94,0.55,0.65,0.3409,0.6,0.6333,0.125,0.0,0,0.0,0.7586,0.94,0.55,0.65,0.3409,0.6,0.6333,0.125,-0.2566,False,0.0393
0.0204,0.2,0.4,0.75,35.0,1.3333,0.2,6.5,-0.6308,2,-1.0612,0.0,0.2,0.4,0.75,1.0,1.3333,0.2,1.0,-0.6864,True,-1.0612
0.5484,0.8,0.35,0.6,2.0,3.0,0.2353,0.3824,-0.617,1,-0.0887,0.1613,0.8,0.35,0.6,6.8,3.0,0.2353,1.3,-0.7723,False,-0.0887
0.6286,0.58,0.45,0.95,1.5227,2.4,0.2015,0.2159,0.0937,2,0.0,0.6286,0.58,0.45,0.95,1.5227,2.4,0.2015,0.2159,-0.2228,True,0.0
0.8986,0.7,0.6,0.85,0.6935,1.5556,0.2209,0.0726,0.7465,0,0.0,0.8986,0.7,0.6,0.85,0.6935,1.5556,0.2209,0.0726,0.236,False,-0.1713
0.275,0.0,0.7,0.65,2.5455,1.5,0.4464,0.5909,-0.0826,1,0.0138,0.275,0.0,0.7,0.65,2.5455,1.5,0.4464,0.5909,-0.0116,False,-0.95
0.569,0.3,0.1,0.85,4.1515,1.6667,0.0438,0.2273,-0.3916,1,-0.0336,0.3621,0.3,0.1,0.85,6.5238,1.6667,0.0438,0.3571,-0.5085,False,-0.0788
0.5962,0.46,0.7,0.6,0.9355,0.3333,0.3621,0.1774,0.0,1,0.0298,0.5962,0.46,0.7,0.6,0.9355,0.3333,0.3621,0.1774,-0.3588,False,0.0298
0.931,0.4,0.5,0.8,1.0,2.1429,0.1944,0.1759,0.0,0,0.0362,0.931,0.4,0.5,0.8,0.8704,2.1429,0.2234,0.1759,0.7328,False,-0.0643
0.6727,0.62,0.6,0.7,0.8378,3.0,0.3387,0.2027,0.0,0,-0.0873,0.3818,0.62,0.6,0.7,1.4762,3.0,0.3387,0.3571,-0.5811,False,-0.1298
0.4182,0.6,0.45,0.9,1.8696,1.25,0.2093,0.3261,0.0,1,0.0209,0.4182,0.6,0.45,0.9,1.8696,1.25,0.2093,0.3261,-0.4265,False,0.1101
0.44,0.42,0.75,0.65,1.3636,2.0,0.9667,0.9545,0.0,2,0.0,0.44,0.42,0.75,0.65,1.3636,2.0,0.9667,0.9545,-0.3444,False,-1.0433
0.0625,0.36,0.45,0.95,6.0,0.5,0.3333,2.5,-0.7092,2,0.2,0.0625,0.36,0.45,0.95,6.0,0.5,0.3333,2.5,-0.7183,True,0.2
0.6341,0.2,0.45,0.55,1.3462,1.0,0.1714,0.1731,-0.1482,0,-0.0366,0.5122,0.2,0.45,0.55,1.6667,1.0,0.1714,0.2143,-0.2893,False,0.0108
0.8219,0.54,0.65,0.8,0.3667,1.6,0.5682,0.125,0.0,0,-0.0123,0.7671,0.54,0.65,0.8,0.375,1.6,0.5952,0.1339,0.7061,False,-0.0006
0.8462,0.84,0.3,0.8,0.6364,1.0,0.4286,0.1364,0.0,1,0.0423,0.8462,0.84,0.3,0.8,0.6364,1.0,0.4286,0.1364,-0.3847,False,0.0731
0.5556,0.86,0.65,0.75,0.4571,1.1429,0.7188,0.1571,0.1569,1,0.0135,0.5079,0.86,0.65,0.75,0.5,1.1429,0.7188,0.1719,-0.116,False,0.0135
0.1034,0.0,0.3,0.75,3.3333,1.0,0.35,0.4167,-0.3563,2,-0.0052,0.0862,0.0,0.3,0.75,4.0,1.0,0.35,0.5,-0.4086,False,-0.0052
0.75,0.12,0.35,0.65,0.7333,2.0,0.3636,0.1833,-0.3857,1,0.0375,0.75,0.12,0.35,0.65,0.7333,2.0,0.3636,0.1833,-0.3235,False,0.0375
0.3243,0.64,0.7,0.75,1.75,1.5,0.8333,0.625,0.0,1,0.0162,0.3243,0.64,0.7,0.75,1.75,1.5,0.8333,0.625,-0.3898,False,-0.7724
0.9231,0.6,0.85,0.45,0.0833,0.8333,2.5833,0.0486,0.0,0,0.5346,0.9103,0.6,0.85,0.45,0.0,0.8333,1.0,0.0493,0.8529,True,0.5346
0.0909,0.9,0.45,0.95,19.3333,2.0,0.1207,4.1667,0.0,2,-1.1636,0.0,0.9,0.45,0.95,1.0,2.0,0.1207,1.0,-0.8277,True,-1.1636
0.6818,0.32,0.65,0.8,0.2222,2.75,1.25,0.1444,0.7847,0,0.5091,0.5,0.32,0.65,0.8,0.0,2.75,1.0,0.197,0.7814,True,0.5091
0.7222,0.76,0.45,0.65,1.2051,1.1429,0.1489,0.1154,0.0,2,-0.3,0.7222,0.76,0.45,0.65,1.2051,1.1429,0.1489,0.1154,-0.3615,True,-0.3
0.4286,0.62,0.6,0.7,1.9444,2.0,0.3857,0.4167,-0.3397,1,-0.0857,0.0714,0.62,0.6,0.7,11.6667,2.0,0.3857,2.5,-0.6277,False,0.1043
0.3704,0.52,0.7,0.65,1.05,0.8889,0.5476,0.325,-0.4483,1,0.0185,0.3704,0.52,0.7,0.65,1.05,0.8889,0.5476,0.325,-0.3964,False,0.1744
0.12,0.72,0.5,0.95,5.1667,0.9,0.2258,1.5833,0.0,2,-1.066,0.0,0.72,0.5,0.95,1.0,0.9,0.2258,1.0,-0.7726,True,-1.066
0.6809,0.0,0.55,0.6,0.6562,1.3333,0.6429,0.1719,-0.0579,1,0.0021,0.5745,0.0,0.55,0.6,0.7778,1.3333,0.6429,0.2037,-0.1222,False,0.0021
0.7241,0.56,0.7,0.75,0.9524,1.6,0.2125,0.131,-0.1985,0,0.0517,0.7241,0.56,0.7,0.75,0.7143,1.6,0.2833,0.131,0.1752,False,0.118
0.2963,0.58,0.4,0.95,5.0,1.6667,0.0875,0.6562,0.0,0,-0.0778,0.037,0.58,0.4,0.95,40.0,1.6667,0.0875,5.25,-0.8076,False,0.1122
0.9623,0.8,0.6,0.7,0.451,1.0,0.5435,0.1275,0.0,0,-0.0736,0.6415,0.8,0.6,0.7,0.5588,1.0,0.6579,0.1912,0.7141,False,-0.1264
0.4167,0.12,0.8,0.7,0.5667,1.4,0.7941,0.1833,-0.042,1,0.0208,0.4167,0.12,0.8,0.7,0.5667,1.4,0.7941,0.1833,-0.2044,False,0.1763
0.0426,0.66,0.45,0.95,25.5,1.2,0.1176,5.25,0.0,2,-1.0957,0.0,0.66,0.45,0.95,1.0,1.2,0.1176,1.0,-0.7526,True,-1.0957
0.3125,0.7,0.55,0.75,1.6667,0.3333,0.32,0.5,-0.2607,1,-0.0406,0.125,0.7,0.55,0.75,4.1667,0.3333,0.32,1.25,-0.3603,False,0.1494
0.4894,0.38,0.1,0.9,1.7826,2.4,0.2439,0.413,-0.7283,0,-0.134,0.0426,0.38,0.1,0.9,20.5,2.4,0.2439,4.75,-0.7047,False,0.056
0.2449,0.28,0.5,0.9,4.0,1.5556,0.1979,0.7083,0.5327,0,-1.1286,0.0,0.28,0.5,0.9,1.0,1.5556,0.1979,1.0,-0.0474,True,-1.1286
1.0,0.98,0.35,0.7,0.7333,1.0,0.4091,0.2167,0.0,0,-0.13,0.5667,0.98,0.35,0.7,1.2941,1.0,0.4091,0.3824,-0.7102,False,-1.226
0.575,0.94,0.7,0.75,0.5652,1.0,1.3462,0.4565,0.0,1,0.0287,0.575,0.94,0.7,0.75,0.5652,1.0,1.3462,0.4565,-0.3011,False,0.0287
0.375,0.74,0.35,0.8,2.0556,0.8889,0.2432,0.4167,0.0,0,-0.0875,0.0833,0.74,0.35,0.8,9.25,0.8889,0.2432,1.875,-0.7851,False,-1.079
0.8696,0.4,0.65,0.6,0.1833,1.1111,0.7727,0.0917,0.2733,0,-0.0174,0.7971,0.4,0.65,0.6,0.1818,1.1111,0.85,0.1,0.4847,False,0.4675
0.8718,0.96,0.8,0.45,0.1765,1.0,1.0417,0.0515,0.0,0,0.0231,0.8718,0.96,0.8,0.45,0.0882,1.0,2.0833,0.0515,0.8118,False,0.4611
0.5968,0.68,0.6,0.55,0.4054,1.1667,0.9,0.1216,0.7064,0,-0.0097,0.5645,0.68,0.6,0.55,0.4286,1.1667,0.9,0.1286,0.1524,False,0.0122
0.9016,0.76,0.75,0.6,0.1091,1.375,2.0833,0.1,0.8331,1,0.0451,0.9016,0.76,0.75,0.6,0.1091,1.375,2.0833,0.1,0.4014,False,-0.2256
0.7407,0.24,0.3,0.75,1.375,1.0,0.1091,0.0875,-0.4849,0,0.0722,0.7222,0.24,0.3,0.75,1.0513,1.0,0.1463,0.0897,-0.3225,False,0.1244
0.4,0.28,0.25,0.7,1.7857,1.0,0.4,0.3929,-0.5977,1,-0.0486,0.1714,0.28,0.25,0.7,4.1667,1.0,0.4,0.9167,-0.7129,False,-0.0486
0.7719,0.1,0.25,0.7,1.9091,1.5,0.0833,0.1477,-0.2595,1,0.0175,0.7018,0.1,0.25,0.7,2.1,1.5,0.0833,0.1625,-0.2613,False,0.0508
0.7273,0.7,0.25,0.95,1.1562,1.6,0.2703,0.2656,0.0,0,-0.0136,0.6364,0.7,0.25,0.95,1.25,1.6,0.2857,0.3036,0.4745,False,-0.1302
0.4444,0.62,0.4,0.75,1.35,1.1,0.3333,0.425,-0.2243,1,-0.0644,0.1556,0.62,0.4,0.75,3.8571,1.1,0.3333,1.2143,-0.4272,False,-1.0714
0.3922,0.92,0.45,0.7,1.65,1.1667,0.2727,0.325,0.0,1,0.0196,0.3922,0.92,0.45,0.7,1.65,1.1667,0.2727,0.325,-0.4483,False,0.1651
0.16,0.84,0.8,0.7,1.5,0.7778,2.75,2.125,0.5718,2,0.2,0.16,0.84,0.8,0.7,1.5,0.7778,2.75,2.125,-0.0113,True,0.2
0.6538,0.48,0.65,0.8,0.7353,1.2222,0.46,0.1618,-0.3623,0,-0.0115,0.4808,0.48,0.65,0.8,0.72,1.2222,0.6389,0.22,0.0842,False,-0.9796
0.6129,0.48,0.65,0.55,1.0263,1.5,0.2179,0.1711,0.0,0,0.0048,0.6129,0.48,0.65,0.55,1.0,1.5,0.2237,0.1711,0.5584,False,-0.0365
0.3125,0.28,0.35,0.8,3.1333,0.75,0.1489,0.1667,-0.5804,1,-0.0656,0.0417,0.28,0.35,0.8,23.5,0.75,0.1489,1.25,-0.7426,False,-1.0393
0.4314,0.3,0.7,0.75,0.7273,0.8889,0.8438,0.3409,0.6385,0,0.0412,0.4314,0.3,0.7,0.75,0.4091,0.8889,1.5,0.3409,0.7086,False,0.606
0.8088,0.5,0.9,0.45,0.0727,1.0,4.375,0.0818,0.0,0,0.5529,0.7941,0.5,0.9,0.45,0.0,1.0,1.0,0.0833,0.8365,True,0.5529
0.587,0.78,0.4,0.75,2.2963,1.3333,0.0806,0.1667,-0.5745,1,0.0098,0.5217,0.78,0.4,0.75,2.5833,1.3333,0.0806,0.1875,-0.5788,False,0.0098
0.3929,0.8,0.65,0.6,1.3636,0.7143,1.1,0.7727,0.0,2,0.0,0.3929,0.8,0.65,0.6,1.3636,0.7143,1.1,0.7727,-0.412,False,-0.0102
0.1,0.44,0.5,0.95,25.75,1.5556,0.0583,2.375,0.0,2,0.2,0.1,0.44,0.5,0.95,25.75,1.5556,0.0583,2.375,-0.5927,True,0.2
0.26,0.7,0.5,0.95,2.2308,1.0,0.2069,0.5769,-0.5774,0,-0.018,0.18,0.7,0.5,0.95,3.1111,1.0,0.2143,0.8333,-0.3052,False,-1.0478
0.7674,0.78,0.45,0.75,2.5455,1.4,0.0714,0.1364,0.0,1,-0.0174,0.5814,0.78,0.45,0.75,3.36,1.4,0.0714,0.18,-0.5612,False,0.0357
0.05,0.44,0.4,0.95,46.0,2.3333,0.0978,4.75,0.0,2,-1.1275,0.0,0.44,0.4,0.95,1.0,2.3333,0.0978,1.0,-0.8347,True,-1.1275
0.4419,0.72,0.2,0.9,2.7368,1.6667,0.1538,0.4474,-0.6522,1,-0.0337,0.2558,0.72,0.2,0.9,4.7273,1.6667,0.1538,0.7727,-0.722,False,-1.0634
0.1591,0.88,0.55,0.85,10.7143,1.5,0.0933,1.3571,-0.5495,2,0.2,0.1591,0.88,0.55,0.85,10.7143,1.5,0.0933,1.3571,-0.4707,True,0.2
0.6727,0.3,0.65,0.6,0.5946,1.5,0.4318,0.1216,0.6712,0,0.0,0.6545,0.3,0.65,0.6,0.5833,1.5,0.4524,0.125,0.6793,False,0.5536
0.8197,0.3,0.6,0.65,0.6,1.2,0.2833,0.11,-0.1249,1,0.041,0.8197,0.3,0.6,0.65,0.6,1.2,0.2833,0.11,-0.1268,False,0.0286
0.3333,0.24,0.15,0.7,1.0909,1.2,0.6667,0.6818,-0.266,1,-0.0379,0.1515,0.24,0.15,0.7,2.4,1.2,0.6667,1.5,-0.3839,False,-1.0282
0.5435,0.84,0.65,0.65,1.04,0.3333,0.3269,0.22,0.0,2,0.0,0.5435,0.84,0.65,0.65,1.04,0.3333,0.3269,0.22,-0.3818,True,0.0
0.6226,0.86,0.45,0.75,0.9394,1.5,0.4355,0.197,0.0,0,-0.0113,0.3396,0.86,0.45,0.75,1.0,1.5,0.75,0.3611,0.6464,False,-0.9665
0.8222,0.52,0.2,0.8,1.3784,1.5,0.1961,0.1757,0.0,0,0.0,0.8222,0.52,0.2,0.8,1.3784,1.5,0.1961,0.1757,-0.6624,False,-0.0324
0.2821,0.64,0.4,0.95,5.0909,1.6667,0.1429,0.7727,-0.6059,2,0.2,0.2821,0.64,0.4,0.95,5.0909,1.6667,0.1429,0.7727,-0.4981,True,0.2
0.3256,0.7,0.5,0.75,2.5714,0.8333,0.1389,0.3929,-0.4745,1,0.0093,0.3023,0.7,0.5,0.75,2.7692,0.8333,0.1389,0.4231,-0.4266,False,0.1696
0.8769,0.42,0.75,0.6,0.2281,1.5,1.3462,0.0614,0.0,0,0.0508,0.8769,0.42,0.75,0.6,0.0351,1.5,8.75,0.0614,0.8338,False,-0.2342
0.1887,0.0,0.45,0.7,1.0,1.0,1.35,0.55,-0.4057,0,-0.017,0.1132,0.0,0.45,0.7,1.5,1.0,1.5,0.9167,-0.2109,False,0.173
0.4909,0.68,0.4,0.9,1.6667,2.0,0.1333,0.2778,0.0,0,-0.0273,0.2,0.68,0.4,0.9,3.0909,2.0,0.1765,0.6818,0.5557,False,0.1066
0.7273,0.56,0.3,0.75,3.0,4.0,0.0583,0.1375,-0.4764,1,-0.0073,0.5818,0.56,0.3,0.75,3.75,4.0,0.0583,0.1719,-0.5476,False,-0.0558
0.3095,0.34,0.6,0.7,1.1538,1.0,0.8333,0.4231,-0.3406,0,0.0,0.3095,0.34,0.6,0.7,1.1538,1.0,0.8333,0.4231,-0.3076,False,0.5836
0.7143,0.52,0.4,0.7,1.9,1.25,0.0877,0.1167,-0.4818,0,0.0071,0.7143,0.52,0.4,0.7,1.8667,1.25,0.0893,0.1167,-0.2547,False,-0.0132
1.0,0.96,0.35,0.6,0.6667,1.2222,0.3,0.1222,0.0,1,0.05,1.0,0.96,0.35,0.6,0.6667,1.2222,0.3,0.1222,-0.344,False,-0.235
0.6667,0.52,0.15,0.85,1.0769,2.0,0.2857,0.25,-0.7321,0,-0.1385,0.2051,0.52,0.15,0.85,3.5,2.0,0.2857,0.8125,-0.7305,False,-0.1824
0.7,0.4,0.3,0.6,1.0,0.6,0.4286,0.3095,-0.1443,2,0.0,0.7,0.4,0.3,0.6,1.0,0.6,0.4286,0.3095,-0.355,True,0.0
0.7297,0.66,0.3,0.6,0.963,2.0,0.3077,0.2407,0.0,0,-0.0162,0.6757,0.66,0.3,0.6,1.04,2.0,0.3077,0.26,-0.6414,False,-0.0624
0.1562,0.76,0.4,0.95,10.6,0.6,0.1132,2.1,0.0,2,0.2,0.1562,0.76,0.4,0.95,10.6,0.6,0.1132,2.1,-0.5997,True,0.2
0.7051,0.52,0.75,0.55,0.2909,2.0,0.8438,0.1,0.0115,1,0.0353,0.7051,0.52,0.75,0.55,0.2909,2.0,0.8438,0.1,-0.1291,False,0.0719
0.2264,0.3,0.5,0.65,1.6667,1.0,0.475,0.4583,-0.51,2,-0.0057,0.2075,0.3,0.5,0.65,1.8182,1.0,0.475,0.5,-0.4801,False,-0.0057
0.6792,0.48,0.25,0.85,3.7222,4.5,0.0373,0.1528,-0.5418,1,0.0,0.566,0.48,0.25,0.85,4.4667,4.5,0.0373,0.1833,-0.5909,False,0.1281
0.1957,0.92,0.35,0.95,11.1111,3.0,0.08,1.3889,0.0,0,-1.0717,0.0,0.92,0.35,0.95,1.0,3.0,0.0808,1.0,0.1595,True,-1.0717
0.3333,0.54,0.5,0.85,2.3077,0.8571,0.2,0.6538,-0.501,1,-0.0449,0.1282,0.54,0.5,0.85,6.0,0.8571,0.2,1.7,-0.6706,False,0.1451
0.641,0.46,0.4,0.75,0.88,1.25,0.3636,0.26,-0.352,1,0.0167,0.5897,0.46,0.4,0.75,0.9565,1.25,0.3636,0.2826,-0.3354,False,-0.0503
0.3492,0.26,0.55,0.95,1.5,1.6667,0.2576,0.4318,-0.206,0,-0.0429,0.1905,0.26,0.55,0.95,2.6667,1.6667,0.2656,0.7917,0.0007,False,-1.0337
0.8163,0.58,0.4,0.65,0.375,0.5,0.6,0.1625,0.0,1,-0.0265,0.5918,0.58,0.4,0.65,0.5172,0.5,0.6,0.2241,-0.6112,False,0.116
0.6102,0.46,0.55,0.7,0.6389,1.0,0.413,0.125,0.0,1,0.0254,0.5932,0.46,0.55,0.7,0.6571,1.0,0.413,0.1286,-0.341,False,0.0536
0.8654,0.0,0.4,0.7,0.8667,1.3333,0.1538,0.0778,-0.1889,0,0.0,0.8654,0.0,0.4,0.7,0.8667,1.3333,0.1538,0.0778,-0.08,False,-0.0822
0.4762,0.18,0.25,0.7,1.35,1.2,0.2963,0.275,-0.6019,2,0.0,0.4762,0.18,0.25,0.7,1.35,1.2,0.2963,0.275,-0.6089,True,0.0
0.6667,0.9,0.2,0.85,0.7812,3.0,0.32,0.1719,-0.7023,0,-0.0312,0.5,0.9,0.2,0.85,0.9167,3.0,0.3636,0.2292,-0.1352,False,-0.1024
0.35,0.26,0.6,0.8,1.7143,3.0,0.6042,0.6786,-0.3107,1,0.0175,0.35,0.26,0.6,0.8,1.7143,3.0,0.6042,0.6786,-0.3778,False,0.0175
0.0652,0.2,0.5,0.8,10.3333,3.0,0.1935,2.5,-0.7217,2,0.2,0.0652,0.2,0.5,0.8,10.3333,3.0,0.1935,2.5,-0.6985,True,0.2
0.42,0.4,0.35,0.6,1.0,0.8,0.4286,0.3095,0.4877,0,0.0,0.42,0.4,0.35,0.6,1.0,0.8,0.4286,0.3095,0.0148,False,-0.0427
0.6604,0.58,0.75,0.75,0.2857,0.6,1.15,0.1286,0.7658,0,-0.0962,0.3208,0.58,0.75,0.75,0.5294,0.6,1.2778,0.2647,0.7324,False,-1.0741
0.619,0.5,0.25,0.75,1.9231,1.5714,0.18,0.25,-0.5592,1,-0.0619,0.3095,0.5,0.25,0.75,3.8462,1.5714,0.18,0.5,-0.6804,False,-0.0619
0.3696,0.4,0.45,0.95,3.0588,3.0,0.0962,0.5,0.0,0,-1.1174,0.0,0.4,0.45,0.95,1.0,3.0,0.0962,1.0,-0.7816,True,-1.1174
0.4545,0.82,0.75,0.55,0.4,0.75,2.75,0.6333,0.7079,0,0.6636,0.4545,0.82,0.75,0.55,0.0,0.75,1.0,0.6333,0.734,True,0.6636
0.0435,0.2,0.2,0.8,11.0,0.7778,0.4545,2.25,-0.8041,0,0.0,0.0435,0.2,0.2,0.8,11.0,0.7778,0.4545,2.25,-0.8174,False,0.19
0.2778,0.2,0.55,0.65,1.3333,0.5,0.675,0.3,-0.3608,1,0.0139,0.2778,0.2,0.55,0.65,1.3333,0.5,0.675,0.3,-0.2951,False,-0.9157
0.18,0.4,0.4,0.95,15.6667,9.0,0.0496,1.6111,0.0,2,0.2,0.18,0.4,0.4,0.95,15.6667,9.0,0.0496,1.6111,-0.5321,True,0.2
0.6538,0.34,0.7,0.75,0.2647,0.8571,1.5,0.1324,0.0312,0,0.5808,0.6538,0.34,0.7,0.75,0.0,0.8571,1.0,0.1324,0.218,True,0.5808
0.1698,0.56,0.45,0.75,3.7778,0.5,0.2647,0.8333,-0.4655,2,-0.0226,0.0943,0.56,0.45,0.75,6.8,0.5,0.2647,1.5,-0.4686,False,-0.0181
0.4255,0.96,0.6,0.75,1.0,0.6,0.575,0.225,0.0,0,0.0,0.4255,0.96,0.6,0.75,1.0,0.6,0.575,0.225,-0.2812,False,-0.0381
0.0857,0.62,0.5,0.95,13.3333,0.6667,0.15,3.5,0.0,2,-1.12,0.0,0.62,0.5,0.95,1.0,0.6667,0.15,1.0,-0.7463,True,-1.12
0.9577,0.52,0.7,0.55,0.1765,1.0,1.2083,0.0662,0.0,0,0.0211,0.9296,0.52,0.7,0.55,0.0758,1.0,2.9,0.0682,0.822,False,0.464
0.8039,0.74,0.25,0.65,1.1951,1.5,0.102,0.1098,-0.5888,0,-0.0824,0.5294,0.74,0.25,0.65,1.8148,1.5,0.102,0.1667,-0.6493,False,-0.0572
0.7,0.44,0.35,0.85,3.2857,1.5,0.0761,0.2321,0.0,0,-0.1275,0.275,0.44,0.35,0.85,8.3636,1.5,0.0761,0.5909,-0.7533,False,-1.1915
0.2432,0.86,0.2,0.95,1.8889,5.0,0.4706,0.7222,0.0328,0,-0.9392,0.0,0.86,0.2,0.95,1.0,5.0,1.1429,1.0,0.3495,True,-0.9392
0.5769,0.44,0.8,0.7,1.4667,1.2,0.75,0.6333,0.0,2,0.0,0.5769,0.44,0.8,0.7,1.4667,1.2,0.75,0.6333,-0.3041,True,0.0
0.5758,0.6,0.65,0.6,0.5789,1.0,1.2273,0.4474,0.0,1,0.0288,0.5758,0.6,0.65,0.6,0.5789,1.0,1.2273,0.4474,-0.2605,False,0.0216
0.7463,0.22,0.65,0.7,0.26,0.8571,0.8077,0.05,-0.0614,0,0.0224,0.7463,0.22,0.65,0.7,0.16,0.8571,1.3125,0.05,0.2098,False,0.5442
0.8704,0.84,0.5,0.7,0.5319,2.0,0.38,0.117,0.0,0,0.0,0.8519,0.84,0.5,0.7,0.5217,2.0,0.3958,0.1196,0.7348,False,-0.1243
0.2889,0.62,0.4,0.7,3.4615,0.75,0.1556,0.1923,-0.703,1,-0.0456,0.0889,0.62,0.4,0.7,11.25,0.75,0.1556,0.625,-0.7032,False,-1.0462
0.7727,0.7,0.55,0.55,0.4118,0.6,0.5476,0.0882,-0.2975,1,0.0114,0.6818,0.7,0.55,0.55,0.4667,0.6,0.5476,0.1,-0.3167,False,0.0114
0.8088,0.56,0.9,0.5,0.0909,1.0,2.9,0.0636,0.0,0,0.5309,0.6765,0.56,0.9,0.5,0.0,1.0,1.0,0.0761,0.8342,True,0.5309
0.617,0.84,0.6,0.7,0.6897,1.125,0.475,0.1552,0.0,0,0.0064,0.4894,0.84,0.6,0.7,0.5652,1.125,0.7308,0.1957,0.6896,False,0.1191
0.3878,0.64,0.55,0.75,1.8947,2.0,0.2222,0.3947,-0.4516,0,0.0,0.3878,0.64,0.55,0.75,1.8947,2.0,0.2222,0.3947,-0.3752,False,-0.9514
0.6167,0.96,0.25,0.75,1.2703,1.0,0.1489,0.0676,0.0,1,0.0208,0.5833,0.96,0.25,0.75,1.3429,1.0,0.1489,0.0714,-0.4575,False,0.1189
0.6222,0.72,0.6,0.7,0.3214,0.6667,0.9444,0.2321,0.7737,1,-0.0556,0.3333,0.72,0.6,0.7,0.6,0.6667,0.9444,0.4333,0.2476,False,-0.0556
0.6792,0.1,0.35,0.65,0.6389,0.7778,0.3043,0.0972,-0.1672,0,0.0,0.6792,0.1,0.35,0.65,0.6389,0.7778,0.3043,0.0972,-0.2875,False,0.0
0.6613,0.08,0.7,0.5,0.2683,0.6667,1.5,0.0854,-0.2224,0,-0.0145,0.6129,0.08,0.7,0.5,0.2895,0.6667,1.5,0.0921,-0.1867,False,-0.0145
0.5556,0.26,0.55,0.75,0.9,1.5,0.3519,0.2167,-0.3134,0,0.0667,0.5185,0.26,0.55,0.75,0.4643,1.5,0.7308,0.2321,0.0915,False,0.1566
0.4681,0.82,0.45,0.7,1.3636,0.3333,0.2333,0.2955,-0.3687,1,-0.0213,0.3191,0.82,0.45,0.7,2.0,0.3333,0.2333,0.4333,-0.4351,False,-1.0036
0.4054,0.94,0.35,0.9,2.6667,1.3,0.125,0.7,0.0,0,0.1216,0.4054,0.94,0.35,0.9,1.6667,1.3,0.2,0.7,0.6105,False,-0.9825
0.4318,0.52,0.45,0.6,1.4211,1.6667,0.2222,0.2895,0.0487,0,-0.0273,0.1818,0.52,0.45,0.6,2.5,1.6667,0.3,0.6875,0.2198,False,-0.0446
0.7727,0.44,0.25,0.8,1.2941,0.6667,0.1136,0.1029,-0.3832,1,0.0182,0.7045,0.44,0.25,0.8,1.4194,0.6667,0.1136,0.1129,-0.379,False,-0.0954
0.3333,0.9,0.45,0.8,1.6471,1.0,0.2857,0.4412,0.0,0,0.0353,0.3333,0.9,0.45,0.8,1.2941,1.0,0.3636,0.4412,0.5359,False,0.2037
0.9351,0.38,0.75,0.55,0.2083,0.9,0.9,0.0625,-0.1431,0,-0.0078,0.9091,0.38,0.75,0.55,0.2143,0.9,0.9,0.0643,-0.1048,False,0.4783
0.2667,0.38,0.2,0.85,4.8333,1.2222,0.1034,0.375,-0.6325,0,-0.0467,0.1111,0.38,0.2,0.85,11.6,1.2222,0.1034,0.9,-0.7093,False,-0.0524
0.7536,0.86,0.6,0.75,0.4615,1.8889,0.5208,0.1442,-0.3874,1,-0.0319,0.5217,0.86,0.6,0.75,0.6667,1.8889,0.5208,0.2083,-0.5309,False,-0.8861
0.8919,0.92,0.7,0.75,0.1515,1.8,1.25,0.0985,0.0,0,-0.0243,0.8108,0.92,0.7,0.75,0.1667,1.8,1.25,0.1083,-0.1706,False,-0.1031
